,job_title_short,salary_year_avg,salary_year_inflated
197505,Data Scientist,100000.0,103000.0
197575,Data Scientist,157500.0,162225.0
197601,Data Scientist,41500.0,42745.0
197660,Data Analyst,70000.0,72100.0
197664,Data Analyst,62500.0,64375.0
197685,Data Analyst,57550.0,59276.5
197701,Software Engineer,89100.0,91773.0
197777,Data Analyst,106300.0,109489.0
197790,Data Analyst,57500.0,59225.0
197865,Data Analyst,85000.0,87550.0
197911,Senior Data Scientist,185000.0,194250.0
198013,Data Engineer,147500.0,151925.0
198085,Data Scientist,231657.296875,238607.01578125
198086,Machine Learning Engineer,166000.0,170980.0
198088,Data Analyst,82500.0,84975.0
198161,Data Scientist,75000.0,77250.0
198189,Data Engineer,89100.0,91773.0
198198,Data Scientist,90000.0,92700.0
198239,Data Scientist,107500.0,110725.0
198282,Data Scientist,123060.0,126751.8
198319,Data Analyst,47515.0,48940.450000000004
198413,Data Scientist,65000.0,66950.0
198486,Data Engineer,130000.0,133900.0
198564,Data Engineer,133000.0,136990.0
198565,Business Analyst,121500.0,125145.0
198573,Business Analyst,100000.0,103000.0
198623,Data Analyst,90000.0,92700.0
198725,Data Scientist,90000.0,92700.0
198829,Data Analyst,65000.0,66950.0
198891,Data Analyst,70000.0,72100.0
198988,Data Analyst,93000.0,95790.0
199033,Data Analyst,77500.0,79825.0
199040,Data Engineer,134241.0,138268.23
199070,Data Engineer,130000.0,133900.0
199082,Data Analyst,76747.5,79049.925
199126,Data Analyst,95000.0,97850.0
199179,Data Analyst,65954.0,67932.62
199188,Senior Data Analyst,135519.796875,142295.78671875
199233,Data Analyst,59192.5,60968.275
199243,Data Engineer,87500.0,90125.0
199296,Senior Data Scientist,187500.0,196875.0
199354,Data Analyst,102241.234375,105308.47140625
199378,Data Scientist,93600.0,96408.0
199380,Data Scientist,177820.0,183154.6
199405,Data Engineer,133000.0,136990.0
199442,Data Analyst,50000.0,51500.0
199485,Business Analyst,110000.0,113300.0
199487,Business Analyst,145000.0,149350.0
199506,Senior Data Scientist,115000.0,120750.0
199552,Machine Learning Engineer,72900.0,75087.0
199604,Senior Data Scientist,85332.0,89598.6
199650,Software Engineer,130000.0,133900.0
199698,Data Analyst,74699.953125,76940.95171875
199701,Data Analyst,158175.0,162920.25
199903,Data Scientist,119550.0,123136.5
199911,Senior Data Analyst,93425.0,98096.25
199939,Senior Data Analyst,145000.0,152250.0
200039,Data Scientist,120000.0,123600.0
200115,Data Analyst,95000.0,97850.0
200280,Data Scientist,209000.0,215270.0
200413,Data Analyst,84950.0,87498.5
200415,Data Scientist,100000.0,103000.0
200651,Senior Data Engineer,147500.0,154875.0
200703,Data Scientist,234000.0,241020.0
200707,Business Analyst,71647.0,73796.41
200738,Senior Data Analyst,194500.0,204225.0
200762,Data Engineer,147500.0,151925.0
200780,Senior Data Scientist,189000.0,198450.0
200833,Data Analyst,81047.0,83478.41
200838,Data Engineer,45000.0,46350.0
200874,Data Engineer,80850.0,83275.5
200897,Data Scientist,114207.96875,117634.2078125
200956,Business Analyst,80000.0,82400.0
201145,Data Scientist,112500.0,115875.0
201314,Senior Data Analyst,125500.0,131775.0
201376,Senior Data Scientist,102482.0,107606.1
201396,Data Scientist,90200.0,92906.0
201425,Data Scientist,128816.0,132680.48
201457,Business Analyst,75000.0,77250.0
201487,Business Analyst,55000.0,56650.0
201514,Data Analyst,92500.0,95275.0
201538,Data Analyst,82500.0,84975.0
201636,Data Analyst,66750.0,68752.5
201652,Data Analyst,107500.0,110725.0
201662,Machine Learning Engineer,226500.0,233295.0
201684,Data Analyst,85000.0,87550.0
201698,Data Analyst,100000.0,103000.0
201738,Data Analyst,60000.0,61800.0
201747,Data Scientist,116950.0,120458.5
201874,Data Analyst,75000.0,77250.0
201877,Data Scientist,157500.0,162225.0
201918,Data Analyst,112434.0,115807.02
201957,Data Analyst,160000.0,164800.0
201994,Senior Data Scientist,157500.0,165375.0
202041,Data Scientist,224500.0,231235.0
202049,Senior Data Analyst,117500.0,123375.0
202064,Data Engineer,112500.0,115875.0
202068,Software Engineer,89100.0,91773.0
202091,Data Engineer,171850.0,177005.5
202137,Data Scientist,145000.0,149350.0
202177,Senior Data Engineer,205000.0,215250.0
202205,Data Analyst,71500.0,73645.0
202207,Data Engineer,89500.0,92185.0
202208,Data Engineer,70000.0,72100.0
202210,Data Scientist,115000.0,118450.0
202214,Senior Data Engineer,180000.0,189000.0
202237,Data Engineer,215000.0,221450.0
202239,Data Engineer,135000.0,139050.0
202251,Data Analyst,125000.0,128750.0
202284,Data Engineer,125000.0,128750.0
202310,Data Scientist,324000.0,333720.0
202314,Software Engineer,156500.0,161195.0
202326,Data Engineer,146000.0,150380.0
202371,Data Analyst,153000.0,157590.0
202406,Senior Data Analyst,79200.0,83160.0
202408,Data Engineer,105000.0,108150.0
202409,Data Engineer,133000.0,136990.0
202417,Senior Data Engineer,127500.0,133875.0
202425,Data Engineer,151000.0,155530.0
202431,Data Analyst,51014.0,52544.42
202464,Data Analyst,87500.0,90125.0
202507,Data Analyst,75000.0,77250.0
202555,Data Scientist,119550.0,123136.5
202557,Data Engineer,172500.0,177675.0
202569,Data Engineer,165000.0,169950.0
202625,Data Engineer,65752.5,67725.075
202646,Senior Data Engineer,147500.0,154875.0
202712,Data Analyst,100500.0,103515.0
202762,Data Engineer,112500.0,115875.0
202776,Data Analyst,55000.0,56650.0
202802,Machine Learning Engineer,120000.0,123600.0
202810,Data Engineer,162500.0,167375.0
202821,Data Engineer,147500.0,151925.0
202858,Data Analyst,75000.0,77250.0
202901,Data Analyst,64800.0,66744.0
202962,Data Analyst,103781.0,106894.43000000001
202966,Senior Data Engineer,124638.40625,130870.3265625
202970,Data Engineer,60500.0,62315.0
202987,Data Engineer,120000.0,123600.0
202999,Data Scientist,95000.0,97850.0
203009,Data Analyst,47500.0,48925.0
203018,Data Scientist,140000.0,144200.0
203041,Data Scientist,149500.0,153985.0
203052,Software Engineer,120000.0,123600.0
203094,Data Analyst,74000.0,76220.0
203134,Senior Data Engineer,150000.0,157500.0
203157,Senior Data Scientist,155000.0,162750.0
203188,Data Engineer,135000.0,139050.0
203196,Data Engineer,110000.0,113300.0
203225,Data Engineer,124500.0,128235.0
203246,Data Engineer,132650.0,136629.5
203272,Data Analyst,162500.0,167375.0
203306,Data Analyst,32400.0,33372.0
203342,Senior Data Engineer,224000.0,235200.0
203430,Data Scientist,189500.0,195185.0
203445,Data Engineer,175000.0,180250.0
203458,Data Engineer,143000.0,147290.0
203474,Data Engineer,132500.0,136475.0
203495,Data Analyst,90000.0,92700.0
203510,Data Engineer,135000.0,139050.0
203522,Data Engineer,122500.0,126175.0
203558,Senior Data Engineer,135000.0,141750.0
203593,Data Scientist,80000.0,82400.0
203623,Senior Data Analyst,111202.0,116762.1
203626,Senior Data Engineer,156596.0,164425.80000000002
203644,Data Scientist,105000.0,108150.0
203648,Data Scientist,156000.0,160680.0
203657,Data Scientist,131000.0,134930.0
203682,Data Scientist,124250.0,127977.5
203688,Data Analyst,111175.0,114510.25
203697,Senior Data Engineer,140000.0,147000.0
203722,Senior Data Engineer,132500.0,139125.0
203801,Data Analyst,95000.0,97850.0
203809,Senior Data Analyst,105515.0,110790.75
203840,Data Engineer,241500.0,248745.0
203876,Senior Data Engineer,135000.0,141750.0
203884,Data Analyst,70000.0,72100.0
203901,Senior Data Engineer,147500.0,154875.0
203926,Data Engineer,145500.0,149865.0
203931,Data Scientist,180000.0,185400.0
203935,Data Engineer,150000.0,154500.0
203959,Senior Data Engineer,170000.0,178500.0
203988,Senior Data Engineer,89100.0,93555.0
204001,Data Scientist,115000.0,118450.0
204007,Data Engineer,107730.0,110961.90000000001
204009,Data Scientist,105000.0,108150.0
204067,Data Scientist,170000.0,175100.0
204128,Data Analyst,65000.0,66950.0
204166,Data Scientist,100000.0,103000.0
204180,Data Scientist,130000.0,133900.0
204181,Data Scientist,212500.0,218875.0
204185,Data Engineer,147500.0,151925.0
204187,Senior Data Engineer,120000.0,126000.0
204201,Machine Learning Engineer,55000.0,56650.0
204215,Data Engineer,109000.0,112270.0
204232,Senior Data Scientist,127000.0,133350.0
204236,Data Scientist,88828.0,91492.84
204246,Business Analyst,126000.0,129780.0
204259,Data Scientist,88128.0,90771.84
204269,Senior Data Engineer,89100.0,93555.0
204310,Data Analyst,105000.0,108150.0
204344,Data Analyst,82500.0,84975.0
204350,Data Analyst,65000.0,66950.0
204367,Data Engineer,115266.671875,118724.67203125
204385,Data Engineer,89000.0,91670.0
204398,Data Scientist,91500.0,94245.0
204414,Data Engineer,142500.0,146775.0
204420,Data Scientist,175000.0,180250.0
204437,Data Scientist,155000.0,159650.0
204500,Data Engineer,160000.0,164800.0
204529,Data Scientist,62000.0,63860.0
204569,Software Engineer,174500.0,179735.0
204591,Machine Learning Engineer,72900.0,75087.0
204605,Data Engineer,150000.0,154500.0
204613,Data Engineer,105000.0,108150.0
204631,Senior Data Engineer,178500.0,187425.0
204669,Data Scientist,50273.5,51781.705
204695,Senior Data Scientist,95500.0,100275.0
204698,Data Analyst,80000.0,82400.0
204708,Data Scientist,69962.5,72061.375
204729,Data Scientist,100000.0,103000.0
204733,Data Scientist,185000.0,190550.0
204736,Data Engineer,80000.0,82400.0
204754,Machine Learning Engineer,99150.0,102124.5
204803,Data Engineer,120000.0,123600.0
204804,Data Engineer,115000.0,118450.0
204811,Senior Data Scientist,179500.0,188475.0
204822,Data Scientist,202093.0,208155.79
204836,Data Engineer,120000.0,123600.0
204839,Data Engineer,131580.0,135527.4
204848,Senior Data Scientist,170575.0,179103.75
204854,Data Engineer,132500.0,136475.0
204873,Data Analyst,40560.0,41776.8
204913,Data Scientist,168960.0,174028.80000000002
204916,Data Engineer,57500.0,59225.0
204950,Senior Data Scientist,180000.0,189000.0
204966,Data Engineer,139500.0,143685.0
204968,Data Engineer,175000.0,180250.0
204992,Machine Learning Engineer,180000.0,185400.0
205003,Data Engineer,85000.0,87550.0
205123,Data Engineer,122500.0,126175.0
205137,Data Scientist,135000.0,139050.0
205168,Data Scientist,92000.0,94760.0
205194,Data Engineer,120000.0,123600.0
205233,Senior Data Scientist,144000.0,151200.0
205284,Data Analyst,97200.0,100116.0
205289,Data Analyst,70000.0,72100.0
205294,Data Scientist,112500.0,115875.0
205299,Senior Data Scientist,154000.0,161700.0
205316,Data Scientist,90000.0,92700.0
205340,Data Engineer,150000.0,154500.0
205365,Data Analyst,84150.0,86674.5
205374,Senior Data Analyst,112025.0,117626.25
205375,Data Scientist,245000.0,252350.0
205398,Data Engineer,130000.0,133900.0
205410,Data Engineer,160000.0,164800.0
205476,Data Analyst,70000.0,72100.0
205494,Senior Data Engineer,155000.0,162750.0
205523,Data Engineer,120000.0,123600.0
205562,Data Analyst,55000.0,56650.0
205566,Data Engineer,145000.0,149350.0
205591,Data Engineer,105000.0,108150.0
205611,Data Scientist,195000.0,200850.0
205614,Data Engineer,154000.0,158620.0
205615,Data Engineer,115000.0,118450.0
205620,Data Scientist,109500.0,112785.0
205708,Senior Data Engineer,135000.0,141750.0
205709,Data Scientist,167500.0,172525.0
205773,Business Analyst,112500.0,115875.0
205776,Senior Data Scientist,205000.0,215250.0
205804,Data Scientist,105000.0,108150.0
205825,Data Engineer,112500.0,115875.0
205956,Senior Data Engineer,172500.0,181125.0
205957,Data Analyst,52609.2109375,54187.487265625
205971,Senior Data Engineer,147500.0,154875.0
205977,Data Analyst,80450.0,82863.5
205982,Senior Data Engineer,135000.0,141750.0
205989,Data Engineer,147500.0,151925.0
205992,Data Analyst,112000.0,115360.0
206077,Data Engineer,136000.0,140080.0
206100,Business Analyst,135000.0,139050.0
206106,Data Scientist,190000.0,195700.0
206173,Data Engineer,115000.0,118450.0
206188,Data Analyst,102500.0,105575.0
206193,Senior Data Analyst,87500.0,91875.0
206194,Senior Data Engineer,128050.0,134452.5
206201,Senior Data Analyst,100000.0,105000.0
206203,Senior Data Engineer,180000.0,189000.0
206299,Data Engineer,98950.0,101918.5
206323,Data Scientist,227500.0,234325.0
206331,Data Engineer,145000.0,149350.0
206334,Data Analyst,145000.0,149350.0
206344,Data Scientist,135000.0,139050.0
206408,Machine Learning Engineer,166000.0,170980.0
206409,Senior Data Engineer,135000.0,141750.0
206410,Data Engineer,147500.0,151925.0
206413,Senior Data Engineer,120000.0,126000.0
206432,Senior Data Scientist,135000.0,141750.0
206451,Senior Data Engineer,180000.0,189000.0
206469,Senior Data Analyst,111175.0,116733.75
206479,Machine Learning Engineer,240000.0,247200.0
206482,Data Engineer,86611.0,89209.33
206507,Data Engineer,92500.0,95275.0
206557,Data Analyst,111175.0,114510.25
206642,Data Analyst,74315.0,76544.45
206661,Data Scientist,80679.6640625,83100.053984375
206681,Data Scientist,64821.5,66766.145
206730,Data Analyst,92500.0,95275.0
206731,Data Analyst,111175.0,114510.25
206737,Data Engineer,142500.0,146775.0
206773,Data Analyst,52200.0,53766.0
206802,Data Engineer,145000.0,149350.0
206828,Data Engineer,182500.0,187975.0
206834,Data Analyst,125000.0,128750.0
206855,Senior Data Scientist,170000.0,178500.0
206865,Data Scientist,75000.0,77250.0
206880,Senior Data Scientist,203000.0,213150.0
206904,Senior Data Analyst,162500.0,170625.0
206926,Data Engineer,165000.0,169950.0
206954,Data Scientist,100000.0,103000.0
207048,Data Analyst,52500.0,54075.0
207057,Software Engineer,205000.0,211150.0
207066,Data Analyst,100000.0,103000.0
207076,Data Engineer,180500.0,185915.0
207099,Cloud Engineer,80000.0,82400.0
207101,Data Engineer,102500.0,105575.0
207181,Data Analyst,72500.0,74675.0
207186,Business Analyst,51862.75,53418.6325
207201,Data Analyst,60000.0,61800.0
207224,Data Analyst,105900.0,109077.0
207237,Data Analyst,100500.0,103515.0
207240,Data Scientist,157500.0,162225.0
207241,Senior Data Engineer,171620.0,180201.0
207260,Data Scientist,130000.0,133900.0
207276,Senior Data Analyst,78582.9921875,82512.141796875
207307,Senior Data Scientist,182500.0,191625.0
207368,Data Scientist,155000.0,159650.0
207412,Data Engineer,112500.0,115875.0
207419,Data Engineer,154000.0,158620.0
207421,Data Engineer,115000.0,118450.0
207440,Senior Data Engineer,173500.0,182175.0
207459,Data Engineer,151000.0,155530.0
207515,Data Analyst,60000.0,61800.0
207583,Data Scientist,69962.5,72061.375
207589,Senior Data Scientist,178000.0,186900.0
207617,Data Analyst,132500.0,136475.0
207618,Data Analyst,42120.0,43383.6
207630,Software Engineer,135000.0,139050.0
207648,Senior Data Scientist,157500.0,165375.0
207666,Senior Data Analyst,122000.0,128100.0
207711,Machine Learning Engineer,104668.0,107808.04000000001
207719,Data Analyst,102500.0,105575.0
207724,Senior Data Engineer,147500.0,154875.0
207781,Data Scientist,135000.0,139050.0
207786,Data Scientist,143000.0,147290.0
207813,Data Engineer,170000.0,175100.0
207815,Data Analyst,92500.0,95275.0
207820,Data Analyst,67500.0,69525.0
207828,Data Engineer,192500.0,198275.0
207874,Data Analyst,80000.0,82400.0
207881,Data Analyst,100500.0,103515.0
207894,Senior Data Scientist,142500.0,149625.0
207900,Data Engineer,87500.0,90125.0
207920,Business Analyst,70000.0,72100.0
207927,Senior Data Scientist,130000.0,136500.0
207949,Senior Data Engineer,162500.0,170625.0
207965,Data Scientist,69962.5,72061.375
207972,Data Analyst,116250.0,119737.5
207989,Senior Data Scientist,140000.0,147000.0
208072,Senior Data Analyst,120000.0,126000.0
208117,Data Engineer,211000.0,217330.0
208197,Data Analyst,79200.0,81576.0
208256,Senior Data Analyst,127000.0,133350.0
208265,Data Scientist,171000.0,176130.0
208335,Senior Data Scientist,110000.0,115500.0
208362,Data Scientist,220500.0,227115.0
208363,Data Analyst,57600.0,59328.0
208414,Data Scientist,104770.0,107913.1
208417,Senior Data Scientist,99150.0,104107.5
208501,Data Scientist,166419.5,171412.085
208506,Data Scientist,125115.0,128868.45
208513,Data Scientist,110808.953125,114133.22171875
208528,Business Analyst,79200.0,81576.0
208542,Business Analyst,61000.0,62830.0
208615,Data Scientist,102800.0,105884.0
208626,Data Analyst,70000.0,72100.0
208633,Data Scientist,75000.0,77250.0
208726,Data Scientist,225000.0,231750.0
208765,Business Analyst,114000.0,117420.0
208813,Data Scientist,171067.0,176199.01
208851,Data Engineer,147500.0,151925.0
208854,Data Analyst,135000.0,139050.0
208867,Data Scientist,140000.0,144200.0
208935,Data Engineer,96773.0,99676.19
208965,Data Analyst,111175.0,114510.25
209019,Data Engineer,79200.0,81576.0
209065,Data Engineer,120000.0,123600.0
209111,Senior Data Scientist,175000.0,183750.0
209127,Data Analyst,100700.0,103721.0
209133,Data Analyst,90000.0,92700.0
209148,Senior Data Scientist,187500.0,196875.0
209165,Data Scientist,103529.0,106634.87000000001
209173,Data Scientist,51862.75,53418.6325
209183,Data Analyst,65000.0,66950.0
209201,Data Analyst,102500.0,105575.0
209203,Senior Data Analyst,157500.0,165375.0
209211,Data Engineer,142500.0,146775.0
209238,Data Engineer,147500.0,151925.0
209282,Data Engineer,220000.0,226600.0
209302,Data Engineer,129700.0,133591.0
209311,Data Scientist,173280.0,178478.4
209357,Data Engineer,157934.0,162672.02000000002
209399,Data Analyst,85000.0,87550.0
209556,Data Analyst,75000.0,77250.0
209595,Senior Data Engineer,155000.0,162750.0
209601,Data Engineer,105000.0,108150.0
209607,Data Scientist,158938.0,163706.14
209627,Senior Data Engineer,175000.0,183750.0
209641,Data Engineer,97444.0,100367.32
209648,Senior Data Scientist,168000.0,176400.0
209665,Data Analyst,70000.0,72100.0
209698,Senior Data Scientist,193500.0,203175.0
209749,Senior Data Scientist,170000.0,178500.0
209791,Data Engineer,125000.0,128750.0
209803,Data Engineer,107500.0,110725.0
209808,Data Scientist,100000.0,103000.0
209844,Machine Learning Engineer,80850.0,83275.5
209858,Data Engineer,147500.0,151925.0
209883,Data Scientist,152650.0,157229.5
209885,Data Analyst,50000.0,51500.0
209898,Senior Data Engineer,210000.0,220500.0
